minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1868.27539062,1785.12402344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
1,1,1868.27539062,1785.12402344,0,0,7,7,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
2,1,1868.27539062,1785.12402344,0,0,4,4,0,-4,-1,-1,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,D
3,1,1868.27539062,1785.12402344,0,0,16,15,1,-2,-1,-1,0,0,-1,0,-1,0,0,0,0,0,0,-2,0,0,0,0,D
4,1,1868.27539062,1785.12402344,0,0,8,6,2,3,-1,-1,0,0,-1,0,-1,0,0,0,0,0,-1,-2,0,0,0,0,D
5,1,1868.27539062,1785.12402344,0,0,-7,-8,1,2,-1,-1,0,0,-1,0,-1,0,0,0,0,0,-1,-2,0,0,1,0,D
6,1,1868.27539062,1785.12402344,0,0,-7,-8,1,1,-1,-2,0,0,-1,0,-1,0,0,0,0,0,-1,-2,1,0,1,0,D
7,1,1868.27539062,1785.12402344,0,0,-7,-7,0,5,-1,-2,0,0,-1,0,-1,0,0,0,1,0,-1,-2,1,0,1,0,D
8,1,1868.27539062,1785.12402344,0,0,-6,-5,1,4,-1,-2,0,0,-1,0,-1,0,0,-1,1,0,0,-1,1,0,1,0,D
9,1,1868.27539062,1785.12402344,0,0,-16,-15,1,4,-1,-2,0,0,-1,0,-1,0,0,-3,1,0,1,-2,1,0,1,0,D
10,1,1868.27539062,1785.12402344,0,0,-29,-27,0,1,-1,-2,0,0,-1,0,-1,0,0,-3,1,0,1,-2,1,0,1,0,D
11,1,1868.27539062,1785.12402344,0,0,-24,-23,1,0,-2,-2,0,0,-2,0,-1,-1,0,-3,1,0,1,-2,1,0,1,0,D
12,1,1868.27539062,1785.12402344,0,0,-19,-18,1,-1,-3,-2,0,0,-3,0,-1,-2,0,-3,2,0,1,-2,1,0,1,0,D
13,1,1868.27539062,1785.12402344,0,0,-7,-7,2,4,-3,-2,0,0,-3,0,-1,-2,0,-3,2,0,1,-3,1,0,1,0,D
14,1,1868.27539062,1785.12402344,0,0,-6,-6,2,8,-2,1,2,0,-2,0,0,-2,0,-3,2,0,1,-3,-2,0,1,0,D
