minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1800.02587891,1584.66210938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W
1,1,1800.02587891,1584.66210938,0,0,4,4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,W
2,1,1800.02587891,1584.66210938,0,0,11,9,0,2,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,W
3,1,1800.02587891,1584.66210938,0,0,6,4,-1,1,0,-1,0,1,0,0,0,0,0,0,1,-1,0,1,-1,0,0,0,W
4,1,1800.02587891,1584.66210938,0,0,8,6,0,-1,0,-1,0,1,0,0,0,0,0,0,1,-1,0,1,0,0,0,0,W
5,1,1800.02587891,1584.66210938,0,0,2,1,-1,-1,-1,-1,0,1,-1,0,0,-1,0,0,1,-1,0,1,0,0,0,0,W
6,1,1800.02587891,1584.66210938,0,0,-3,-4,0,-1,-1,-1,0,1,-1,0,0,-1,0,-1,1,-1,0,1,0,0,0,0,W
7,1,1800.02587891,1584.66210938,0,0,-3,-4,0,-2,-1,-2,0,1,-1,0,0,-1,0,-1,1,-1,0,1,0,0,0,0,W
8,1,1800.02587891,1584.66210938,0,0,-2,-3,4,-4,-1,-2,0,1,-1,0,0,-1,0,-1,1,-2,0,1,0,0,0,0,W
9,1,1800.02587891,1584.66210938,0,0,-1,-2,5,-5,-1,-2,0,1,-1,0,0,-1,0,0,0,-2,-1,1,0,0,0,0,W
10,1,1800.02587891,1584.66210938,0,0,9,7,6,-3,-1,-2,0,1,-1,0,0,-1,0,0,1,-2,-1,1,0,0,0,0,W
