minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1814.8416748,1868.9979248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
1,1,1814.8416748,1868.9979248,0,0,-3,-3,-1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,L
2,1,1814.8416748,1868.9979248,0,0,-6,-6,-1,-5,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0,0,0,L
3,1,1814.8416748,1868.9979248,0,0,12,12,-1,-1,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0,0,0,L
4,1,1814.8416748,1868.9979248,0,0,11,11,-2,-2,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0,0,0,L
5,1,1814.8416748,1868.9979248,0,0,12,12,-2,-5,0,1,0,0,0,0,0,0,0,-1,-1,0,-1,-1,2,0,0,0,L
6,1,1814.8416748,1868.9979248,0,0,5,5,-2,-4,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,2,0,0,0,L
8,1,1814.8416748,1868.9979248,0,0,7,7,-2,-3,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,2,0,0,0,L
9,1,1814.8416748,1868.9979248,0,0,6,6,-3,-4,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,3,0,0,0,L
11,1,1814.8416748,1868.9979248,0,0,6,6,-3,-5,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,3,0,0,0,L
12,1,1814.8416748,1868.9979248,0,0,9,9,-3,-5,0,1,0,0,0,0,0,0,0,-1,0,0,-1,-1,3,0,0,0,L
